id,ime_beli,ime_crni,rating_beli,rating_crni,rezultat,rating_spr,poteze,st_potez,leto,underdog,pravi_underdog
15792429,Samuel Shankland,Ding Liren,2691,2791,1,6.400649998028851,1. d4 Nf6 2. c4 e6 3. Nf3 b6,54,2021,1,1
15792491,Jan-Krzysztof Duda,Ding Liren,2743,2791,1,5.686413918836677,1. d4 Nf6 2. c4 e6 3. Nf3 d5,48,2021,1,0
15792547,Hikaru Nakamura,Ding Liren,2736,2791,1,5.784967523447428,1. b3 e5 2. Bb2 Nc6 3. e3 Nf6,52,2021,1,0
15792587,Anish Giri,Ding Liren,2764,2791,1,5.387780920571715,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,63,2021,1,0
15792611,Daniil Dubov,Ding Liren,2710,2791,1,6.145013610085578,1. d4 Nf6 2. Nf3 d5 3. c4 e6,18,2021,1,0
15792653,Maxime Vachier-Lagrave,Ding Liren,2784,2791,1,5.100724469274384,1. e4 c5 2. Nf3 d6 3. d4 cxd4,24,2021,1,0
16031203,Anish Giri,Ding Liren,2776,2791,1,5.215733330511454,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,29,2021,1,0
16044096,Anish Giri,Ding Liren,2780,2799,1,5.273159730064929,1. c4 e5 2. g3 Nf6 3. Bg2 d5,36,2021,1,0
16045564,Teimour Radjabov,Ding Liren,2758,2836,1,6.10402422094689,1. d4 Nf6 2. c4 e6 3. Nf3 b6,58,2021,1,0
16048746,Ian Nepomniachtchi,Ding Liren,2778,2836,1,5.827018849642301,1. e4 c6 2. d4 d5 3. Nc3 dxe4,52,2021,1,0
16069370,Vladislav Artemiev,Ding Liren,2757,2836,1,6.117705007810644,1. c4 Nf6 2. Nc3 e5 3. g3 Bb4,76,2021,1,0
16069462,Vladislav Artemiev,Ding Liren,2757,2836,1,6.117705007810644,1. d4 Nf6 2. Bf4 d5 3. e3 c5,70,2021,1,0
16069470,Vladislav Artemiev,Ding Liren,2783,2788,1,5.071950817090514,1. Nf3 d5 2. g3 Nf6 3. Bg2 c5,61,2021,1,0
16117108,Jan-Krzysztof Duda,Ding Liren,2801,2836,1,5.501993532535369,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,58,2021,1,0
16174993,Ian Nepomniachtchi,Alireza Firouzja,2766,2793,1,5.387780920571715,1. e4 c5 2. Nf3 d6 3. d4 cxd4,39,2022,1,0
16179453,Ian Nepomniachtchi,Jan-Krzysztof Duda,2766,2750,1,4.769904127024377,1. Nf3 d5 2. g3 Bg4 3. Bg2 e6,35,2022,0,0
16189837,Ian Nepomniachtchi,Alexandra Kosteniuk,2740,2469,1,1.7364644605596824,1. e4 e5 2. f4 d5 3. exd5 exf4,52,2022,0,0
16189875,Ian Nepomniachtchi,Benjamin Bok,2740,2658,1,3.8413589574624396,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,54,2022,0,0
16189935,Ian Nepomniachtchi,Raunak Sadhwani,2740,2616,1,3.2875941918416816,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,33,2022,0,0
16190003,Ian Nepomniachtchi,David Anton Guijarro,2740,2584,1,2.8945998763016223,1. e4 c5 2. Nf3 Nc6 3. Bb5 e6,45,2022,0,0
16190051,Ian Nepomniachtchi,Pavel Ponkratov,2740,2487,1,1.890208418800522,1. e4 c5 2. Nf3 e6 3. d4 cxd4,42,2022,0,0
16190145,Ian Nepomniachtchi,Benjamin Bok,2740,2658,1,3.8413589574624396,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,46,2022,0,0
16190497,Ian Nepomniachtchi,Vladimir Fedoseev,2740,2726,1,4.798632779641835,1. e4 c5 2. Nf3 Nc6 3. Bb5 g6,37,2022,0,0
16190607,Ian Nepomniachtchi,Oleksandr Bortnyk,2740,2723,1,4.755545388793385,1. e4 Nf6 2. e5 Nd5 3. d4 d6,48,2022,0,0
16190619,Ian Nepomniachtchi,Maxim Matlakov,2740,2669,1,3.9922175410998904,1. e4 c5 2. Nf3 d6 3. d4 cxd4,28,2022,0,0
16191051,Ian Nepomniachtchi,Kirill Alekseenko,2740,2682,1,4.172981150357699,1. e4 e5 2. f4 exf4 3. Nf3 d6,34,2022,0,0
16191229,Ian Nepomniachtchi,Alexander Grischuk,2740,2762,1,5.316182978281072,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,48,2022,1,0
16191743,Ian Nepomniachtchi,Eric Hansen,2740,2568,1,2.708900371022475,1. e4 e5 2. f4 exf4 3. Nf3 Ne7,33,2022,0,0
16191881,Ian Nepomniachtchi,Vladislav Kovalev,2740,2530,1,2.2990332333901797,1. e4 e5 2. Nf3 Nc6 3. Bc4 a6,11,2022,0,0
16192005,Ian Nepomniachtchi,Vladimir Fedoseev,2740,2726,1,4.798632779641835,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,43,2022,0,0
16192401,Ian Nepomniachtchi,Alexander Grischuk,2821,2759,1,4.117100281368372,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,48,2022,0,0
16192407,Ian Nepomniachtchi,Anish Giri,2821,2730,1,3.7195519437805826,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,43,2022,0,0
16192441,Ian Nepomniachtchi,Anton Demchenko,2740,2539,1,2.392039090108576,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,49,2022,0,0
16192479,Ian Nepomniachtchi,Nodirbek Abdusattorov,2821,2670,1,2.95415407337279,1. e4 c5 2. Nf3 g6 3. d4 cxd4,70,2022,0,0
16192513,Ian Nepomniachtchi,Alexander Grischuk,2740,2762,1,5.316182978281072,1. e4 e6 2. d4 d5 3. Nd2 c5,51,2022,1,0
16196505,Ian Nepomniachtchi,Aram Hakobyan,2740,2557,1,2.5856647703070044,1. e4 c5 2. Nf3 d6 3. d4 cxd4,30,2022,0,0
16196519,Ian Nepomniachtchi,Anish Giri,2740,2766,1,5.373473171664928,1. e4 c5 2. Nf3 d6 3. d4 cxd4,49,2022,1,0
16196537,Ian Nepomniachtchi,David Paravyan,2740,2569,1,2.720284864558038,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,46,2022,0,0
16196683,Ian Nepomniachtchi,Vincent Keymer,2740,2557,1,2.5856647703070044,1. e4 c6 2. d4 d5 3. Nd2 dxe4,45,2022,0,0
16196753,Ian Nepomniachtchi,Hans Moke Niemann,2740,2636,1,3.546475495606175,1. e4 c5 2. Nf3 Nc6 3. Bb5 e6,35,2022,0,0
16221929,Ian Nepomniachtchi,Maksim Chigaev,2791,2487,1,1.4805165414742627,1. e4 c5 2. Nf3 d6 3. d4 cxd4,46,2022,0,0
16222053,Ian Nepomniachtchi,Jose Eduardo Martinez Alcantara,2791,2703,1,3.7599824138233284,1. e4 e5 2. f4 exf4 3. Nf3 h6,36,2022,0,0
16229317,Ian Nepomniachtchi,David Paravyan,2791,2569,1,2.179019838686813,1. e4 e5 2. f4 exf4 3. Nf3 h6,41,2022,0,0
16229455,Ian Nepomniachtchi,Jose Eduardo Martinez Alcantara,2791,2703,1,3.7599824138233284,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,44,2022,0,0
16229691,Ian Nepomniachtchi,Jorden van Foreest,2791,2649,1,3.0631208357803463,1. e4 c6 2. d4 d5 3. Nd2 dxe4,47,2022,0,0
16230233,Ian Nepomniachtchi,Hans Moke Niemann,2795,2529,1,1.7781538884649772,1. d4 Nf6 2. c4 e6 3. g3 Bb4+,52,2022,0,0
16230309,Ian Nepomniachtchi,Oleksandr Bortnyk,2795,2643,1,2.942186402879975,1. e4 Nf6 2. e5 Nd5 3. d4 d6,81,2022,0,0
16234835,Ian Nepomniachtchi,Daniil Dubov,2795,2712,1,3.827749690950537,1. d4 Nf6 2. c4 e6 3. Nf3 d5,46,2022,0,0
16190017,Ian Nepomniachtchi,David Paravyan,2821,2636,0,-7.436345220073278,1. e4 c6 2. d4 d5 3. e5 Bf5,80,2022,1,1
16190189,Ian Nepomniachtchi,Alexey Sarana,2740,2665,0,-6.062878237854282,1. e4 c5 2. Nf3 d6 3. d4 Nf6,67,2022,1,0
16191117,Ian Nepomniachtchi,Alexander Grischuk,2740,2762,0,-4.683817021718927,1. e4 e6 2. d4 d5 3. Nd2 c5,42,2022,0,0
16191281,Ian Nepomniachtchi,Jeffery Xiong,2740,2727,0,-5.186997779295586,1. e4 c5 2. Nf3 Nc6 3. Bb5 d6,76,2022,1,0
16191367,Ian Nepomniachtchi,Vladimir Fedoseev,2740,2726,0,-5.201367220358165,1. e4 c5 2. Nf3 d6 3. d4 cxd4,53,2022,1,0
16191709,Ian Nepomniachtchi,Pavel Ponkratov,2740,2487,0,-8.109791581199477,1. e4 e5 2. f4 Nc6 3. Nf3 d6,37,2022,1,1
16192093,Ian Nepomniachtchi,Hikaru Nakamura,2740,2850,0,-3.4678283278113025,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,81,2022,0,0
16196703,Ian Nepomniachtchi,Anish Giri,2740,2766,0,-4.626526828335072,1. e4 c5 2. Nf3 d6 3. d4 cxd4,56,2022,0,0
16222203,Ian Nepomniachtchi,Hans Moke Niemann,2791,2632,0,-7.140789025853503,1. e4 e5 2. f4 d5 3. exd5 exf4,38,2022,1,1
16173843,Ian Nepomniachtchi,Fabiano Caruana,2766,2783,0.5,0.24445461120661371,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,33,2022,1,0
16185475,Ian Nepomniachtchi,Teimour Radjabov,2766,2753,0.5,-0.1869977792955857,1. d4 Nf6 2. c4 e6 3. Nf3 d5,37,2022,1,0
16190173,Ian Nepomniachtchi,David Paravyan,2740,2569,0.5,-2.279715135441962,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,43,2022,1,1
16191799,Ian Nepomniachtchi,Nodirbek Abdusattorov,2740,2663,0.5,-1.090326034042396,1. e4 c5 2. Nf3 g6 3. c3 d5,57,2022,1,0
16192495,Ian Nepomniachtchi,Hikaru Nakamura,2740,2850,0.5,1.5321716721886975,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,47,2022,1,1
16222123,Ian Nepomniachtchi,Christopher Yoo,2791,2105,0.5,-4.810892600911034,1. e4 c5 2. Nf3 e6 3. d4 cxd4,47,2022,1,1
16229451,Ian Nepomniachtchi,Wesley So,2791,2763,0.5,-0.402082283237456,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,16,2022,1,0
16230331,Ian Nepomniachtchi,Wesley So,2791,2763,0.5,-0.402082283237456,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,30,2022,1,0
16230335,Ian Nepomniachtchi,Wesley So,2795,2784,0.5,-0.1582498526473497,1. d4 Nf6 2. c4 e6 3. Nf3 d5,44,2022,1,0
16235065,Ian Nepomniachtchi,Fabiano Caruana,2795,2766,0.5,-0.41637702714763414,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7,49,2022,1,0
16189887,Parham Maghsoodloo,Ian Nepomniachtchi,2630,2740,1,6.5321716721886975,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,41,2022,1,1
16189949,Jeffery Xiong,Ian Nepomniachtchi,2727,2740,1,5.186997779295586,1. e4 e5 2. Nf3 Nc6 3. d4 exd4,68,2022,1,0
16189979,Gata Kamsky,Ian Nepomniachtchi,2645,2740,1,6.334077000711675,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,42,2022,1,0
16190581,Arjun Erigaisi,Ian Nepomniachtchi,2745,2740,1,4.928049182909486,1. Nf3 Nf6 2. g3 d5 3. Bg2 g6,51,2022,0,0
16191019,Benjamin Gledura,Ian Nepomniachtchi,2326,2740,1,9.155353267032757,1. Nf3 d5 2. e3 Nf6 3. c4 e6,41,2022,1,1
16191139,David Paravyan,Ian Nepomniachtchi,2569,2740,1,7.279715135441962,1. e4 e6 2. d4 d5 3. Nc3 Nf6,40,2022,1,1
16191757,Jose Eduardo Martinez Alcantara,Ian Nepomniachtchi,2690,2740,1,5.714631174083814,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,54,2022,1,0
16192109,Andrey Esipenko,Ian Nepomniachtchi,2617,2740,1,6.69969013903483,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,66,2022,1,1
16196553,Andrei Volokitin,Ian Nepomniachtchi,2505,2740,1,7.945819150362294,1. e4 e6 2. d4 d5 3. Nc3 Bb4,48,2022,1,1
16221697,Saleh Salem,Ian Nepomniachtchi,2674,2791,1,6.622877974308889,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,50,2022,1,1
16222263,Dmitry Andreikin,Ian Nepomniachtchi,2736,2791,1,5.784967523447428,1. d4 Nf6 2. c4 g6 3. Nc3 d5,38,2022,1,0
16230333,Wesley So,Ian Nepomniachtchi,2763,2791,1,5.402082283237457,1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4,32,2022,1,0
16180749,Richard Rapport,Ian Nepomniachtchi,2764,2766,0,-4.971218004251891,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,43,2022,0,0
16190071,Jose Eduardo Martinez Alcantara,Ian Nepomniachtchi,2690,2740,0,-4.285368825916186,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,53,2022,0,0
16190159,Anton Demchenko,Ian Nepomniachtchi,2539,2740,0,-2.392039090108577,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,66,2022,0,0
16191091,Harika Dronavalli,Ian Nepomniachtchi,2382,2740,0,-1.1296427311587829,1. e4 e6 2. d4 d5 3. Nd2 c5,57,2022,0,0
16191135,Narayanan Sunilduth Lyna,Ian Nepomniachtchi,2494,2740,0,-1.9527530650074056,1. d4 Nf6 2. c4 g6 3. Nc3 d5,37,2022,0,0
16191863,Dariusz Swiercz,Ian Nepomniachtchi,2627,2740,0,-3.4288131351292144,1. e4 c5 2. Nf3 e6 3. d4 cxd4,34,2022,0,0
16192343,Maxim Matlakov,Ian Nepomniachtchi,2669,2740,0,-3.99221754109989,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,30,2022,0,0
16196517,Jose Eduardo Martinez Alcantara,Ian Nepomniachtchi,2645,2821,0,-2.6636629758619264,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,43,2022,0,0
16196841,Arjun Erigaisi,Ian Nepomniachtchi,2745,2740,0,-5.071950817090514,1. d4 Nf6 2. c4 e6 3. Nf3 d5,90,2022,1,0
16222181,Alan Pichot,Ian Nepomniachtchi,2578,2791,0,-2.268600869232327,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7,10,2022,0,0
16229341,Shamsiddin Vokhidov,Ian Nepomniachtchi,2619,2791,0,-2.708900371022475,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,25,2022,0,0
16234945,Fabiano Caruana,Ian Nepomniachtchi,2766,2795,0,-4.583622972852365,1. d4 Nf6 2. c4 e6 3. Nf3 d5,50,2022,0,0
16174311,Teimour Radjabov,Ian Nepomniachtchi,2753,2766,0.5,0.1869977792955857,1. d4 Nf6 2. c4 e6 3. Nf3 d5,30,2022,1,0
16179259,Hikaru Nakamura,Ian Nepomniachtchi,2760,2766,0.5,0.08633835821082625,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,34,2022,1,0
16181511,Fabiano Caruana,Ian Nepomniachtchi,2783,2766,0.5,-0.24445461120661482,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,40,2022,1,0
16189453,Levon Aronian,Ian Nepomniachtchi,2773,2740,0.5,-0.47348518045864707,1. d4 Nf6 2. c4 e6 3. Nf3 d5,45,2022,1,0
16190641,Mohammad Amin Tabatabaei,Ian Nepomniachtchi,2544,2740,0.5,2.555188820711969,1. d4 Nf6 2. Nf3 d5 3. c3 g6,49,2022,1,1
16191303,David Paravyan,Ian Nepomniachtchi,2569,2740,0.5,2.279715135441962,1. e4 e6 2. d4 d5 3. Nc3 Bb4,39,2022,1,1
16191383,Aleksey Dreev,Ian Nepomniachtchi,2625,2740,0.5,1.5970799414474808,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,81,2022,1,1
16191789,Vidit Santosh Gujrathi,Ian Nepomniachtchi,2654,2740,0.5,1.212967231224546,1. d4 Nf6 2. c4 e6 3. Nf3 d5,18,2022,1,0
16191931,Jose Eduardo Martinez Alcantara,Ian Nepomniachtchi,2690,2740,0.5,0.714631174083814,1. e4 c5 2. Nf3 e6 3. c3 d5,27,2022,1,0
16191967,Dmitry Andreikin,Ian Nepomniachtchi,2736,2740,0.5,0.05756208411144936,1. d4 Nf6 2. c4 e6 3. Nf3 d5,62,2022,1,0
16192371,Jose Eduardo Martinez Alcantara,Ian Nepomniachtchi,2690,2740,0.5,0.714631174083814,1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4,14,2022,1,0
16196497,Anish Giri,Ian Nepomniachtchi,2744,2821,0.5,1.0903260340423953,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,36,2022,1,0
16196499,David Paravyan,Ian Nepomniachtchi,2636,2821,0.5,2.4363452200732776,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6,48,2022,1,1
16196625,Mohammad Amin Tabatabaei,Ian Nepomniachtchi,2585,2740,0.5,2.0935463059876334,1. d4 Nf6 2. Nf3 d5 3. c3 Bf5,47,2022,1,1
16196639,Vladislav Kovalev,Ian Nepomniachtchi,2530,2740,0.5,2.7009667666098203,1. e4 c5 2. Nf3 e6 3. d3 Nc6,17,2022,1,1
16221793,Vugar Rasulov,Ian Nepomniachtchi,2509,2791,0.5,3.3525283231396146,1. d4 Nf6 2. c4 e6 3. Nf3 d5,57,2022,1,1
16222087,Le Quang Liem,Ian Nepomniachtchi,2642,2791,0.5,2.0218260209052064,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,54,2022,1,1
16181521,Alireza Firouzja,Richard Rapport,2793,2764,1,4.583622972852366,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,41,2022,0,0
16231227,Alireza Firouzja,Praggnanandhaa Rameshbabu,2704,1927,1,0.11286787224958017,1. e4 c5 2. Nf3 Nc6 3. Bb5 g6,42,2022,0,0
16231793,Alireza Firouzja,Le Quang Liem,2704,2661,1,4.384320610263539,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,85,2022,0,0
16234491,Alireza Firouzja,Anish Giri,2704,2721,1,5.2444546112066135,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,57,2022,1,0
16234875,Alireza Firouzja,Jan-Krzysztof Duda,2704,2808,1,6.453524504393824,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,58,2022,1,1
16234971,Alireza Firouzja,Jan-Krzysztof Duda,2704,2808,1,6.453524504393824,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,60,2022,1,1
16179459,Alireza Firouzja,Fabiano Caruana,2793,2783,0,-5.143871841659987,1. d4 Nf6 2. c4 e6 3. g3 d5,42,2022,1,0
16174491,Alireza Firouzja,Hikaru Nakamura,2793,2760,0.5,-0.47348518045864707,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,54,2022,1,0
16179253,Alireza Firouzja,Jan-Krzysztof Duda,2793,2750,0.5,-0.615679389736461,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,36,2022,1,0
16181367,Alireza Firouzja,Teimour Radjabov,2793,2753,0.5,-0.5731163376229276,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,93,2022,1,0
16203377,Alireza Firouzja,Veselin Topalov,2670,2627,0.5,-0.615679389736461,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,52,2022,1,0
16232231,Alireza Firouzja,Le Quang Liem,2704,2661,0.5,-0.615679389736461,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,44,2022,1,0
16234085,Alireza Firouzja,Anish Giri,2704,2721,0.5,0.24445461120661371,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,56,2022,1,0
16234175,Alireza Firouzja,Anish Giri,2704,2721,0.5,0.24445461120661371,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,49,2022,1,0
16234489,Alireza Firouzja,Anish Giri,2704,2721,0.5,0.24445461120661371,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,66,2022,1,0
16231115,Praggnanandhaa Rameshbabu,Alireza Firouzja,1927,2704,1,9.887132127750421,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,44,2022,1,1
16231329,Praggnanandhaa Rameshbabu,Alireza Firouzja,1927,2704,1,9.887132127750421,1. e4 d6 2. d4 Nf6 3. Nc3 e5,76,2022,1,1
16235131,Jan-Krzysztof Duda,Alireza Firouzja,2808,2704,1,3.546475495606175,1. d4 Nf6 2. c4 e6 3. Nf3 d5,88,2022,0,0
16232077,Le Quang Liem,Alireza Firouzja,2661,2704,0,-4.38432061026354,1. d4 Nf6 2. c4 e6 3. Nf3 d5,30,2022,0,0
16173549,Teimour Radjabov,Alireza Firouzja,2753,2793,0.5,0.5731163376229276,1. d4 Nf6 2. c4 e6 3. Nf3 d5,71,2022,1,0
16173959,Richard Rapport,Alireza Firouzja,2764,2793,0.5,0.4163770271476347,1. e4 c5 2. Nf3 d6 3. d4 cxd4,60,2022,1,0
16233989,Anish Giri,Alireza Firouzja,2721,2704,0.5,-0.24445461120661482,1. d4 Nf6 2. c4 e6 3. Nf3 d5,71,2022,1,0
16234167,Anish Giri,Alireza Firouzja,2721,2704,0.5,-0.24445461120661482,1. d4 Nf6 2. c4 e6 3. Nf3 d5,44,2022,1,0
16234897,Jan-Krzysztof Duda,Alireza Firouzja,2808,2704,0.5,-1.453524504393825,1. c4 Nf6 2. Nc3 e6 3. e4 d5,65,2022,1,1
15790763,Alireza Firouzja,Jan-Krzysztof Duda,2749,2743,1,4.913661641789173,1. d4 Nf6 2. Nf3 d5 3. Bf4 e6,56,2021,0,0
15791325,Alireza Firouzja,David Anton Guijarro,2749,2679,1,4.006032032907432,1. d4 Nf6 2. Nf3 d5 3. Bf4 c5,61,2021,0,0
16025109,Alireza Firouzja,Nils Grandelius,2759,2670,1,3.7464860669246325,1. d4 Nf6 2. Nf3 g6 3. b3 Bg7,59,2021,0,0
16025229,Alireza Firouzja,Teimour Radjabov,2759,2765,1,5.086338358210827,1. d4 Nf6 2. Nf3 g6 3. c4 Bg7,32,2021,1,0
16029265,Alireza Firouzja,Vladislav Artemiev,2759,2709,1,4.285368825916186,1. d4 g6 2. c4 Bg7 3. Nc3 d6,73,2021,0,0
16029283,Alireza Firouzja,Vladislav Artemiev,2759,2709,1,4.285368825916186,1. d4 g6 2. c4 Bg7 3. Nc3 d6,44,2021,0,0
16029295,Alireza Firouzja,Vladislav Artemiev,2759,2709,1,4.285368825916186,1. d4 g6 2. Nf3 Bg7 3. e3 c5,45,2021,0,0
16029399,Alireza Firouzja,Hikaru Nakamura,2759,2736,1,4.669486061155589,1. e4 g6 2. d4 Bg7 3. Nc3 a6,71,2021,0,0
16029407,Alireza Firouzja,Hikaru Nakamura,2759,2736,1,4.669486061155589,1. e4 g6 2. d4 Bg7 3. Nc3 c6,24,2021,0,0
16029409,Alireza Firouzja,Hikaru Nakamura,2759,2736,1,4.669486061155589,1. d4 g6 2. e4 Bg7 3. Nc3 c6,71,2021,0,0
16029425,Alireza Firouzja,Hikaru Nakamura,2759,2736,1,4.669486061155589,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5,55,2021,0,0
16029427,Alireza Firouzja,Andrew Tang,2759,2538,1,2.188845972700384,1. e4 e5 2. Nf3 Nc6 3. Bb5 g6,43,2021,0,0
16029429,Alireza Firouzja,Andrew Tang,2759,2538,1,2.188845972700384,1. e4 e5 2. Nf3 Nc6 3. Bb5 g6,40,2021,0,0
16029433,Alireza Firouzja,Hikaru Nakamura,2759,2736,1,4.669486061155589,1. d4 d5 2. c4 Nf6 3. cxd5 Nxd5,70,2021,0,0
16029449,Alireza Firouzja,Andrew Tang,2759,2538,1,2.188845972700384,1. e4 e5 2. Nf3 Nc6 3. Bb5 Bc5,35,2021,0,0
16029453,Alireza Firouzja,Hikaru Nakamura,2759,2736,1,4.669486061155589,1. e4 g6 2. d4 Bg7 3. Nc3 d6,88,2021,0,0
16029475,Alireza Firouzja,Andrew Tang,2759,2538,1,2.188845972700384,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,50,2021,0,0
16029481,Alireza Firouzja,Andrew Tang,2759,2538,1,2.188845972700384,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,88,2021,0,0
16031411,Alireza Firouzja,Wesley So,2759,2770,1,5.158249852647351,1. d4 Nf6 2. Nf3 d5 3. Bf4 c5,54,2021,1,0
16031475,Alireza Firouzja,Leinier Dominguez Perez,2759,2758,1,4.985608882908473,1. d4 d5 2. Nf3 Nf6 3. Bf4 e6,57,2021,0,0
16031501,Alireza Firouzja,Sergey Karjakin,2759,2757,1,4.971218004251891,1. d4 Nf6 2. Nf3 d5 3. e3 c5,51,2021,0,0
16031597,Alireza Firouzja,Gawain Jones,2759,2670,1,3.7464860669246325,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7,48,2021,0,0
16063936,Alireza Firouzja,Peter Svidler,2770,2754,1,4.769904127024377,1. e4 e5 2. Nc3 Nf6 3. Bc4 Nc6,35,2021,0,0
16063958,Alireza Firouzja,Vladimir Kramnik,2770,2797,1,5.387780920571715,1. e4 e5 2. Nc3 Nf6 3. Bc4 Bc5,64,2021,1,0
16064004,Alireza Firouzja,Teimour Radjabov,2770,2757,1,4.813002220704414,1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6,99,2021,0,0
16064014,Alireza Firouzja,Levon Aronian,2770,2739,1,4.55505426916992,1. d4 Nf6 2. Bg5 d5 3. e3 c5,57,2021,0,0
16064026,Alireza Firouzja,Richard Rapport,2770,2759,1,4.84175014735265,1. e4 c5 2. Nf3 e6 3. d4 cxd4,90,2021,0,0
16064604,Alireza Firouzja,Maxime Vachier-Lagrave,2770,2822,1,5.7428020365452435,1. e4 c5 2. Nf3 e6 3. d4 cxd4,36,2021,1,0
16064784,Alireza Firouzja,Ian Nepomniachtchi,2770,2785,1,5.215733330511454,1. e4 e6 2. d4 d5 3. Nc3 Nf6,51,2021,1,0
16066508,Alireza Firouzja,Magnus Carlsen,2703,2881,1,7.358774441014764,1. e4 e5 2. Nc3 Nf6 3. Bc4 Bc5,45,2021,1,1
16067436,Alireza Firouzja,Peter Svidler,2703,2742,1,5.558909611168531,1. Nf3 c5 2. e4 d6 3. d4 cxd4,46,2021,1,0
16067448,Alireza Firouzja,Hou Yifan,2703,2621,1,3.8413589574624396,1. d4 e6 2. e4 d5 3. Nc3 Nf6,124,2021,0,0
16086634,Alireza Firouzja,Aryan Tari,2696,2531,1,2.789217568024399,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,35,2021,0,0
16087430,Alireza Firouzja,Ju Wenjun,2696,2610,1,3.787032768775455,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,30,2021,0,0
16088872,Alireza Firouzja,Abhimanyu Mishra,2696,2504,1,2.4875920646628935,1. d4 d5 2. Nf3 Nf6 3. e3 c6,66,2021,0,0
16089284,Alireza Firouzja,Le Quang Liem,2696,2744,1,5.686413918836677,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,60,2021,1,0
16089314,Alireza Firouzja,Baskaran Adhiban,2696,2624,1,3.9784190682528306,1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7,58,2021,0,0
16104492,Alireza Firouzja,Magnus Carlsen,2696,2881,1,7.436345220073277,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5,35,2021,1,1
16105632,Alireza Firouzja,Maxime Vachier-Lagrave,2696,2817,1,6.674184218732231,1. d4 Nf6 2. c4 g6 3. Nc3 d5,32,2021,1,1
